Oui	INT	oui
-je	PRO:PER	je
imputer	VER:infi	imputer
cette	PRO:DEM	ce
fuite	NOM	fuite
soudaine	ADJ	soudain
?	SENT	?
Mon	DET:POS	mon
respect	NOM	respect
a	VER:pres	avoir
fait	VER:pper	faire
place	NOM	place
aux	PRP:det	au
transports	NOM	transport
de	PRP	de
la	DET:ART	le
reine	NOM	reine
.	SENT	.
Un	DET:ART	un
moment	NOM	moment
à	PRP	à
mon	DET:POS	mon
tour	NOM	tour
ne	ADV	ne
vous	PRO:PER	vous
puis	ADV	puis
-je	PRO:PER	je
arrêter	VER:infi	arrêter
?	SENT	?
Et	KON	et
ma	DET:POS	mon
joie	NOM	joie
à	PRP	à
vos	DET:POS	votre
yeux	NOM	œil
n'	ADV	ne
ose-t-elle	NOM	ose-t-elle
éclater	VER:infi	éclater
?	SENT	?
Ne	ADV	ne
puis	ADV	puis
-je	PRO:PER	je
...	PUN	...
Hé	VER:simp	Hé
bien	ADV	bien
,	PUN	,
ma	DET:POS	mon
fille	NOM	fille
,	PUN	,
embrassez	VER:pres	embrasser
votre	DET:POS	votre
père	NOM	père
.	SENT	.
Il	PRO:PER	il
vous	PRO:PER	vous
aime	VER:pres	aimer
toujours	ADV	toujours
.	SENT	.
Que	KON	que
cette	PRO:DEM	ce
amour	NOM	amour
m'	PRO:PER	me
est	VER:pres	être
chère	ADJ	cher
!	SENT	!
Quel	PRO:REL	quel
plaisir	NOM	plaisir
de	PRP	de
vous	PRO:PER	vous
voir	VER:infi	voir
,	PUN	,
et	KON	et
de	PRP	de
vous	PRO:PER	vous
contempler	VER:infi	contempler
,	PUN	,
Dans	VER:infi	Dans
ce	PRO:DEM	ce
nouvel	ADJ	nouveau
éclat	NOM	éclat
dont	PRO:REL	dont
je	PRO:PER	je
vous	PRO:PER	vous
vois	VER:pres	voir
briller	VER:infi	briller
!	SENT	!
Quels	PRO:REL	quel
honneurs	NOM	honneur
!	SENT	!
quel	PRO:REL	quel
pouvoir	NOM	pouvoir
!	SENT	!
déjà	ADV	déjà
la	DET:ART	le
renommée	NOM	renommée
Par	NAM	Par
d'	PRP	de
étonnants	ADJ	étonnant
récits	NOM	récit
m'	PRO:PER	me
en	PRO:PER	en
avait	VER:impf	avoir
informée	VER:pper	informer
.	SENT	.
Mais	KON	mais
que	KON	que
voyant	VER:ppre	voir
de	PRP	de
près	ADV	près
ce	PRO:DEM	ce
spectacle	NOM	spectacle
charmant	ADJ	charmant
,	PUN	,
Je	PRO:PER	je
sens	VER:pres	sentir
croître	VER:infi	croître
ma	DET:POS	mon
joie	NOM	joie
et	KON	et
mon	DET:POS	mon
étonnement	NOM	étonnement
!	SENT	!
Dieux	NOM	Dieu
!	SENT	!
avec	PRP	avec
quel	PRO:REL	quel
amour	NOM	amour
la	DET:ART	le
Grèce	NAM	Grèce
vous	PRO:PER	vous
révère	VER:pres	révérer
!	SENT	!
Quel	PRO:REL	quel
bonheur	NOM	bonheur
de	PRP	de
me	PRO:PER	me
voir	VER:infi	voir
la	DET:ART	le
fille	NOM	fille
d'	PRP	de
un	DET:ART	un
tel	PRO:DEM	tel
père	NOM	père
!	SENT	!
Vous	PRO:PER	vous
méritiez	VER:impf	mériter
,	PUN	,
ma	DET:POS	mon
fille	NOM	fille
,	PUN	,
un	DET:ART	un
père	NOM	père
plus	ADV	plus
heureux	ADJ	heureux
.	SENT	.
Quelle	PRO:REL	quel
félicité	NOM	félicité
peut	VER:pres	pouvoir
manquer	VER:infi	manquer
à	PRP	à
vos	DET:POS	votre
voeux	NOM	vœu
?	SENT	?
À	PRP	à
de	PRP	de
plus	ADV	plus
grands	ADJ	grand
honneurs	NOM	honneur
un	DET:ART	un
roi	NOM	roi
peut-il	ADJ	peut-il
prétendre	VER:infi	prétendre
?	SENT	?
J'	PRO:PER	je
ai	VER:pres	avoir
cru	VER:pper	croire
n'	ADV	ne
avoir	VER:infi	avoir
au	PRP:det	au
ciel	NOM	ciel
que	KON	que
des	PRP:det	du
grâces	NOM	grâce
à	PRP	à
rendre	VER:infi	rendre
.	SENT	.
Grands	ADJ	grand
dieux	NOM	dieu
!	SENT	!
à	PRP	à
son	DET:POS	son
malheur	NOM	malheur
dois	VER:pres	devoir
-je	PRO:PER	je
la	PRO:PER	la
préparer	VER:infi	préparer
?	SENT	?
Vous	PRO:PER	vous
vous	PRO:PER	vous
cachez	VER:pres	cacher
,	PUN	,
Seigneur	NAM	Seigneur
,	PUN	,
et	KON	et
semblez	VER:pres	sembler
soupirer	VER:infi	soupirer
.	SENT	.
Tous	PRO:IND	tout
vos	DET:POS	votre
regards	NOM	regard
sur	PRP	sur
moi	PRO:PER	moi
ne	ADV	ne
tombent	VER:pres	tomber
qu'	ADV	qu'
avec	PRP	avec
peine	NOM	peine
.	SENT	.
Avons-nous	NOM	Avons-nous
sans	PRP	sans
votre	DET:POS	votre
ordre	NOM	ordre
abandonné	VER:pper	abandonner
Mycènes	ADJ	Mycènes
?	SENT	?
Ma	DET:POS	mon
fille	NOM	fille
,	PUN	,
je	PRO:PER	je
vous	PRO:PER	vous
vois	VER:pres	voir
toujours	ADV	toujours
des	PRP:det	du
mêmes	ADJ	même
yeux	NOM	œil
.	SENT	.
Mais	KON	mais
les	DET:ART	le
temps	NOM	temps
sont	VER:pres	être
changés	VER:pper	changer
aussi	ADV	aussi
bien	ADV	bien
que	KON	que
les	DET:ART	le
lieux	NOM	lieu
.	SENT	.
D'	PRP	de
un	DET:ART	un
soin	NOM	soin
cruel	ADJ	cruel
ma	DET:POS	mon
joie	NOM	joie
est	VER:pres	être
ici	ADV	ici
combattue	VER:pper	combattre
.	SENT	.
Hé	INT	hé
!	SENT	!
mon	DET:POS	mon
père	NOM	père
,	PUN	,
oubliez	VER:pres	oublier
votre	DET:POS	votre
rang	NOM	rang
à	PRP	à
ma	DET:POS	mon
vue	NOM	vue
.	SENT	.
Je	PRO:PER	je
prévois	VER:pres	prévoir
la	DET:ART	le
rigueur	NOM	rigueur
d'	PRP	de
un	DET:ART	un
long	ADJ	long
éloignement	NOM	éloignement
.	SENT	.
N'	ADV	ne
osez	VER:pres	oser
-vous	PRO:PER	vous
sans	PRP	sans
rougir	VER:infi	rougir
être	VER:infi	être
père	NOM	père
un	DET:ART	un
moment	NOM	moment
?	SENT	?
Vous	PRO:PER	vous
n'	ADV	ne
avez	VER:pres	avoir
devant	PRP	devant
vous	PRO:PER	vous
qu'	KON	que
une	DET:ART	un
jeune	ADJ	jeune
princesse	NOM	princesse
,	PUN	,
À	PRP	à
qui	PRO:REL	qui
j'	PRO:PER	je
avais	VER:impf	avoir
pour	KON	pour
moi	PRO:PER	moi
vanté	VER:pper	vanter
votre	DET:POS	votre
tendresse	NOM	tendresse
.	SENT	.
Cent	NUM	cent
fois	NOM	foi|fois
lui	PRO:PER	lui
promettant	VER:ppre	promettre
mes	DET:POS	mon
soins	NOM	soin
,	PUN	,
votre	DET:POS	votre
bonté	NOM	bonté
,	PUN	,
J'	NAM	J'
ai	VER:pres	avoir
fait	VER:pper	faire
gloire	NOM	gloire
à	PRP	à
ses	DET:POS	son
yeux	NOM	œil
de	PRP	de
ma	DET:POS	mon
félicité	NOM	félicité
.	SENT	.
Que	KON	que
va-t-elle	NOM	va-t-elle
penser	VER:infi	penser
de	PRP	de
votre	DET:POS	votre
indifférence	NOM	indifférence
?	SENT	?
Ai	VER:pres	avoir
-je	PRO:PER	je
flatté	VER:pper	flatter
ses	DET:POS	son
voeux	NOM	vœu
d'	PRP	de
une	DET:ART	un
fausse	ADJ	faux
espérance	NOM	espérance
?	SENT	?
N'	ADV	ne
éclaircirez	VER:futu	éclaircir
-vous	PRO:PER	vous
point	VER:pres	poindre
ce	PRO:DEM	ce
front	NOM	front
chargé	VER:pper	charger
d'	PRP	de
ennuis	NOM	ennui
?	SENT	?
Ah	INT	ah
,	PUN	,
ma	DET:POS	mon
fille	NOM	fille
!	SENT	!
Seigneur	NOM	seigneur
,	PUN	,
poursuivez	VER:pres	poursuivre
.	SENT	.
Je	PRO:PER	je
ne	ADV	ne
puis	ADV	puis
.	SENT	.
Périsse	VER:subp	périr
le	DET:ART	le
Troyen	NAM	Troyen
auteur	NOM	auteur
de	PRP	de
nos	DET:POS	notre
alarmes	NOM	alarme
!	SENT	!
Sa	DET:POS	son
perte	NOM	perte
à	PRP	à
ses	DET:POS	son
vainqueurs	NOM	vainqueur
coûtera	VER:futu	coûter
bien	ADV	bien
des	PRP:det	du
larmes	NOM	larme
.	SENT	.
Les	DET:ART	le
dieux	NOM	dieu
daignent	VER:pres	daigner
surtout	ADV	surtout
prendre	VER:infi	prendre
soin	NOM	soin
de	PRP	de
vos	DET:POS	votre
jours	NOM	jour
.	SENT	.
Les	DET:ART	le
dieux	NOM	dieu
depuis	PRP	depuis
un	DET:ART	un
temps	NOM	temps
me	PRO:PER	me
sont	VER:pres	être
cruels	ADJ	cruel
et	KON	et
sourds	ADJ	sourd
.	SENT	.
Calchas	NAM	Calchas
,	PUN	,
dit	VER:pres	dire
-on	PRO:PER	on
,	PUN	,
prépare	VER:pres	préparer
un	DET:ART	un
pompeux	ADJ	pompeux
sacrifice	NOM	sacrifice
.	SENT	.
Puissé	VER:pper	Puissé
-je	PRO:PER	je
auparavant	ADV	auparavant
fléchir	VER:infi	fléchir
leur	DET:POS	leur
injustice	NOM	injustice
!	SENT	!
L'	PRO:PER	la|le
offrira-t	VER:futu	offrira-t
-on	PRO:PER	on
bientôt	ADV	bientôt
?	SENT	?
Plus	ADV	plus
tôt	ADV	tôt
que	KON	que
je	PRO:PER	je
ne	ADV	ne
veux	VER:pres	vouloir
.	SENT	.
Me	PRO:PER	me
sera-t-il	NOM	sera-t-il
permis	VER:pper	permettre
de	PRP	de
me	PRO:PER	me
joindre	VER:infi	joindre
à	PRP	à
vos	DET:POS	votre
voeux	NOM	vœu
?	SENT	?
Verra-t	VER:cond	Verra-t
-on	PRO:PER	on
à	PRP	à
l'	DET:ART	le
autel	NOM	autel
votre	DET:POS	votre
heureuse	ADJ	heureux
famille	NOM	famille
?	SENT	?
Hélas	INT	hélas
!	SENT	!
Vous	PRO:PER	vous
vous	PRO:PER	vous
taisez	VER:pres	taire
?	SENT	?
Vous	PRO:PER	vous
y	PRO:PER	y
serez	VER:futu	être
,	PUN	,
ma	DET:POS	mon
fille	NOM	fille
.	SENT	.
Adieu	INT	adieu
.	SENT	.
De	PRP	de
cet	PRO:DEM	ce
accueil	NOM	accueil
que	PRO:REL	que
dois	VER:pres	devoir
-je	PRO:PER	je
soupçonner	VER:infi	soupçonner
?	SENT	?
D'	PRP	de
une	DET:ART	un
secrète	ADJ	secret
horreur	NOM	horreur
je	PRO:PER	je
me	PRO:PER	me
sens	VER:pres	sentir
frissonner	VER:infi	frissonner
.	SENT	.
Je	PRO:PER	je
crains	VER:pres	craindre
malgré	PRP	malgré
moi	NOM	moi
-même	ADJ	même
un	DET:ART	un
malheur	NOM	malheur
que	PRO:REL	que
j'	PRO:PER	je
ignore	VER:pres	ignorer
.	SENT	.
Justes	ADJ	juste
dieux	NOM	dieu
,	PUN	,
vous	PRO:PER	vous
savez	VER:pres	savoir
pour	KON	pour
qui	PRO:REL	qui
je	PRO:PER	je
vous	PRO:PER	vous
implore	VER:pres	implorer
.	SENT	.
Quoi	PRO	quoi
!	SENT	!
parmi	PRP	parmi
tous	PRO:IND	tout
les	DET:ART	le
soins	NOM	soin
qui	PRO:REL	qui
doivent	VER:pres	devoir
l'	PRO:PER	la|le
accabler	VER:infi	accabler
,	PUN	,
Quelque	NAM	Quelque
froideur	NOM	froideur
suffit	VER:pres	suffire
pour	PRP	pour
vous	PRO:PER	vous
faire	VER:infi	faire
trembler	VER:infi	trembler
?	SENT	?
Hélas	INT	hélas
!	SENT	!
à	PRP	à
quels	PRO:REL	quel
soupirs	NOM	soupir
suis	VER:pres	suivre|être
-je	PRO:PER	je
donc	ADV	donc
condamnée	VER:pper	condamner
,	PUN	,
Moi	NAM	Moi
,	PUN	,
qui	PRO:REL	qui
de	PRP	de
mes	DET:POS	mon
parents	NOM	parent|parents
toujours	ADV	toujours
abandonnée	VER:pper	abandonner
,	PUN	,
Étrangère	NOM	étranger
partout	ADV	partout
,	PUN	,
n'	ADV	ne
ai	VER:pres	avoir
pas	ADV	pas
même	ADV	même
en	PRP	en
naissant	ADJ	naissant
Peut-être	NOM	Peut-être
reçu	VER:pper	recevoir
d'	PRP	de
eux	PRO:PER	eux
un	DET:ART	un
regard	NOM	regard
caressant	ADJ	caressant
?	SENT	?
Du	PRP:det	du
moins	ADV	moins
si	KON	si
vos	DET:POS	votre
respects	NOM	respect
sont	VER:pres	être
rejetés	VER:pper	rejeter
d'	PRP	de
un	DET:ART	un
père	NOM	père
,	PUN	,
Vous	NAM	Vous
en	PRO:PER	en
pouvez	VER:pres	pouvoir
gémir	VER:infi	gémir
dans	PRP	dans
le	DET:ART	le
sein	NOM	sein
d'	PRP	de
une	DET:ART	un
mère	NOM	mère
.	SENT	.
Et	KON	et
de	PRP	de
quelque	PRO:IND	quelque
disgrâce	NOM	disgrâce
enfin	ADV	enfin
que	KON	que
vous	PRO:PER	vous
pleuriez	VER:impf	pleurer
,	PUN	,
Quels	ADJ	Quels
pleurs	NOM	pleur|pleurs
par	PRP	par
un	DET:ART	un
amant	NOM	amant
ne	ADV	ne
sont	VER:pres	être
point	ADV	point
essuyés	VER:pper	essuyer
?	SENT	?
Je	PRO:PER	je
ne	ADV	ne
m'	PRO:PER	me
en	PRO:PER	en
défends	VER:pres	défendre
point	ADV	point
.	SENT	.
Mes	DET:POS	mon
pleurs	NOM	pleur|pleurs
,	PUN	,
belle	ADJ	beau
Ériphile	NOM	Ériphile
,	PUN	,
Ne	VER:simp	Ne
tiendraient	VER:cond	tenir
pas	ADV	pas
longtemps	ADV	longtemps
contre	PRP	contre
les	DET:ART	le
soins	NOM	soin
d'	PRP	de
Achille	NAM	Achille
.	SENT	.
Sa	DET:POS	son
gloire	NOM	gloire
,	PUN	,
son	DET:POS	son
amour	NOM	amour
,	PUN	,
mon	DET:POS	mon
père	NOM	père
,	PUN	,
mon	DET:POS	mon
devoir	NOM	devoir
Lui	NAM	Lui
donnent	VER:pres	donner
sur	PRP	sur
mon	DET:POS	mon
âme	NOM	âme
un	DET:ART	un
trop	ADV	trop
juste	ADJ	juste
pouvoir	NOM	pouvoir
.	SENT	.
Mais	KON	mais
de	PRP	de
lui	PRO:PER	lui
-même	ADJ	même
ici	ADV	ici
que	KON	que
faut-il	NOM	faut-il
que	PRO:REL	que
je	PRO:PER	je
pense	VER:pres	penser
?	SENT	?
Cet	PRO:DEM	ce
amant	NOM	amant
,	PUN	,
pour	PRP	pour
me	PRO:PER	me
voir	VER:infi	voir
brûlant	ADJ	brûlant
d'	PRP	de
impatience	NOM	impatience
,	PUN	,
Que	NAM	Que
les	DET:ART	le
Grecs	NAM	Grecs
de	PRP	de
ces	PRO:DEM	ce
bords	NOM	bord
ne	ADV	ne
pouvaient	VER:impf	pouvoir
arracher	VER:infi	arracher
,	PUN	,
Qu'	NAM	Qu'
un	DET:ART	un
père	NOM	père
de	PRP	de
si	ADV	si
loin	ADV	loin
m'	PRO:PER	me
ordonne	VER:pres	ordonner
de	PRP	de
chercher	VER:infi	chercher
,	PUN	,
S'	NOM	S'
empresse-t-il	ADJ	empresse-t-il
assez	ADV	assez
pour	PRP	pour
jouir	VER:infi	jouir
d'	PRP	de
une	DET:ART	un
vue	NOM	vue
Qu'	ADJ	Qu'
avec	PRP	avec
tant	ADV	tant
de	PRP	de
transports	NOM	transport
je	PRO:PER	je
croyais	VER:impf	croire
attendue	VER:pper	attendre
?	SENT	?
Pour	PRP	pour
moi	PRO:PER	moi
,	PUN	,
depuis	PRP	depuis
deux	NUM	deux
jours	NOM	jour
,	PUN	,
qu'	KON	que
approchant	VER:ppre	approcher
de	PRP	de
ces	PRO:DEM	ce
lieux	NOM	lieu
Leur	VER:futu	Leur
aspect	NOM	aspect
souhaité	VER:pper	souhaiter
se	PRO:PER	se
découvre	VER:pres	découvrir
à	PRP	à
nos	DET:POS	notre
yeux	NOM	œil
,	PUN	,
Je	PRO:PER	je
l'	PRO:PER	la|le
attendais	VER:impf	attendre
partout	ADV	partout
,	PUN	,
et	KON	et
d'	PRP	de
un	DET:ART	un
regard	NOM	regard
timide	ADJ	timide
Sans	NAM	Sans
cesse	NOM	cesse
parcourant	VER:ppre	parcourir
les	DET:ART	le
chemins	NOM	chemin
de	PRP	de
l'	DET:ART	le
Aulide	NAM	Aulide
,	PUN	,
Mon	NAM	Mon
coeur	NOM	cœur
pour	PRP	pour
le	PRO:PER	le
chercher	VER:infi	chercher
volait	VER:impf	voler
loin	ADV	loin
devant	PRP	devant
moi	PRO:PER	moi
,	PUN	,
Et	NAM	Et
je	PRO:PER	je
demande	VER:pres	demander
Achille	NAM	Achille
à	PRP	à
tout	ADV	tout
ce	PRO:DEM	ce
que	PRO:REL	que
je	PRO:PER	je
vois	VER:pres	voir
.	SENT	.
Je	PRO:PER	je
viens	VER:pres	venir
,	PUN	,
j'	PRO:PER	je
arrive	VER:pres	arriver
enfin	ADV	enfin
sans	PRP	sans
qu'	KON	que
il	PRO:PER	il
m'	PRO:PER	me
ait	VER:subp	avoir
prévenue	VER:pper	prévenir
.	SENT	.
Je	PRO:PER	je
n'	ADV	ne
ai	VER:pres	avoir
percé	VER:pper	percer
qu'	KON	que
à	PRP	à
peine	NOM	peine
une	DET:ART	un
foule	NOM	foule
inconnue	ADJ	inconnu
.	SENT	.
Lui	PRO:PER	lui
seul	NOM	seul
ne	ADV	ne
paraît	VER:pres	paraître
point	ADV	point
.	SENT	.
Le	DET:ART	le
triste	ADJ	triste
Agamemnon	NAM	Agamemnon
Semble	VER:pres	sembler
craindre	VER:infi	craindre
à	PRP	à
mes	DET:POS	mon
yeux	NOM	œil
de	PRP	de
prononcer	VER:infi	prononcer
son	DET:POS	son
nom	NOM	nom
.	SENT	.
Que	KON	que
fait-il	NOM	fait-il
?	SENT	?
Qui	PRO	qui
pourra	VER:futu	pouvoir
m'	PRO:PER	me
expliquer	VER:infi	expliquer
ce	PRO:DEM	ce
mystère	NOM	mystère
?	SENT	?
Trouverai	VER:futu	trouver
-je	PRO:PER	je
l'	DET:ART	le
amant	NOM	amant
glacé	VER:pper	glacer
comme	KON	comme
le	DET:ART	le
père	NOM	père
?	SENT	?
Et	KON	et
les	DET:ART	le
soins	NOM	soin
de	PRP	de
la	DET:ART	le
guerre	NOM	guerre
auraient	VER:cond	avoir
-ils	PRO:PER	il
en	PRP	en
un	DET:ART	un
jour	NOM	jour
Éteint	VER:pper	éteindre
dans	PRP	dans
tous	PRO:IND	tout
les	DET:ART	le
coeurs	NOM	cœur
la	DET:ART	le
tendresse	NOM	tendresse
et	KON	et
l'	DET:ART	le
amour	NOM	amour
?	SENT	?
Mais	KON	mais
non	ADV	non
.	SENT	.
C'	PRO:DEM	ce
est	VER:pres	être
l'	PRO:PER	la|le
offenser	VER:infi	offenser
par	PRP	par
d'	PRP	de
injustes	ADJ	injuste
alarmes	NOM	alarme
.	SENT	.
C'	PRO:DEM	ce
est	VER:pres	être
à	PRP	à
moi	PRO:PER	moi
que	KON	que
l'	PRO:PER	la|le
on	PRO:PER	on
doit	VER:pres	devoir
le	DET:ART	le
secours	NOM	secours
de	PRP	de
ses	DET:POS	son
armes	NOM	arme
.	SENT	.
Il	PRO:PER	il
n'	ADV	ne
était	VER:impf	être
point	ADV	point
à	PRP	à
Sparte	NAM	Sparte
entre	PRP	entre
tous	PRO:IND	tout
ces	PRO:DEM	ce
amants	NOM	amant
,	PUN	,
Dont	VER:futu	Dont
le	DET:ART	le
père	NOM	père
d'	PRP	de
Hélène	NAM	Hélène
a	VER:pres	avoir
reçu	VER:pper	recevoir
les	DET:ART	le
serments	NOM	serment
.	SENT	.
Lui	PRO:PER	lui
seul	ADJ	seul
de	PRP	de
tous	PRO:IND	tout
les	DET:ART	le
Grecs	NAM	Grecs
,	PUN	,
maître	NOM	maître
de	PRP	de
sa	DET:POS	son
parole	NOM	parole
,	PUN	,
S'	NAM	S'
il	PRO:PER	il
part	VER:pres	partir
contre	PRP	contre
Ilion	NOM	ilion
,	PUN	,
c'	PRO:DEM	ce
est	VER:pres	être
pour	PRP	pour
moi	PRO:PER	moi
qu'	PRO:REL	que
il	PRO:PER	il
y	PRO:PER	y
vole	VER:pres	voler
,	PUN	,
Et	NOM	Et
satisfait	VER:pper	satisfaire
d'	PRP	de
un	DET:ART	un
prix	NOM	prix
qui	PRO:REL	qui
lui	PRO:PER	lui
semble	VER:pres	sembler
si	ADV	si
doux	ADJ	doux
,	PUN	,
Il	NAM	Il
veut	VER:pres	vouloir
même	ADV	même
y	PRO:PER	y
porter	VER:infi	porter
le	DET:ART	le
nom	NOM	nom
de	PRP	de
mon	DET:POS	mon
époux	NOM	époux
.	SENT	.
Ma	DET:POS	mon
fille	NOM	fille
,	PUN	,
il	PRO:PER	il
faut	VER:pres	falloir
partir	VER:infi	partir
sans	PRP	sans
que	PRO:REL	que
rien	ADV	rien
nous	PRO:PER	nous
retienne	VER:subp	retenir
,	PUN	,
Et	VER:simp	Et
sauver	VER:infi	sauver
,	PUN	,
en	PRO:PER	en
fuyant	VER:ppre	fuir
,	PUN	,
votre	DET:POS	votre
gloire	NOM	gloire
et	KON	et
la	DET:ART	le
mienne	PRO:POS	mien
.	SENT	.
Je	PRO:PER	je
ne	ADV	ne
m'	PRO:PER	me
étonne	VER:pres	étonner
plus	ADV	plus
qu'	ADV	qu'
interdit	VER:pper	interdire
et	KON	et
distrait	VER:pper	distraire
Votre	NAM	Votre
père	NOM	père
ait	VER:subp	avoir
paru	VER:pper	paraître
nous	PRO:PER	nous
revoir	VER:infi	revoir
à	PRP	à
regret	NOM	regret
.	SENT	.
Aux	PRP:det	au
affronts	NOM	affront
d'	PRP	de
un	DET:ART	un
refus	NOM	refus
craignant	VER:ppre	craindre
de	PRP	de
vous	PRO:PER	vous
commettre	VER:infi	commettre
,	PUN	,
Il	NAM	Il
m'	PRO:PER	me
avait	VER:impf	avoir
par	PRP	par
Arcas	NAM	Arcas
envoyé	VER:pper	envoyer
cette	PRO:DEM	ce
lettre	NOM	lettre
.	SENT	.
Arcas	NAM	Arcas
s'	PRO:PER	se
est	VER:pres	être
vu	VER:pper	voir
trompé	VER:pper	tromper
par	PRP	par
notre	DET:POS	notre
égarement	NOM	égarement
,	PUN	,
Et	NAM	Et
vient	VER:pres	venir
de	PRP	de
me	PRO:PER	me
la	DET:ART	le
rendre	VER:infi	rendre
en	PRP	en
ce	PRO:DEM	ce
même	ADJ	même
moment	NOM	moment
.	SENT	.
Sauvons	VER:pres	sauver
encore	ADV	encore
un	DET:ART	un
coup	NOM	coup
notre	DET:POS	notre
gloire	NOM	gloire
offensée	VER:pper	offenser
.	SENT	.
Pour	PRP	pour
votre	DET:POS	votre
hymen	NOM	hymen
Achille	NAM	Achille
a	VER:pres	avoir
changé	VER:pper	changer
de	PRP	de
pensée	NOM	pensée
,	PUN	,
Et	NOM	Et
refusant	VER:ppre	refuser
l'	DET:ART	le
honneur	NOM	honneur
qu'	PRO:REL	que
on	PRO:PER	on
lui	PRO:PER	lui
veut	VER:pres	vouloir
accorder	VER:infi	accorder
,	PUN	,
Jusques	NAM	Jusques
à	PRP	à
son	DET:POS	son
retour	NOM	retour
il	PRO:PER	il
veut	VER:pres	vouloir
le	PRO:PER	le
retarder	VER:infi	retarder
.	SENT	.
Qu'	KON	que
entends	VER:pres	entendre
-je	PRO:PER	je
?	SENT	?
Je	PRO:PER	je
vous	PRO:PER	vous
vois	VER:pres	voir
rougir	VER:infi	rougir
de	PRP	de
cet	PRO:DEM	ce
outrage	NOM	outrage
,	PUN	,
Il	NAM	Il
faut	VER:pres	falloir
d'	PRP	de
un	DET:ART	un
noble	ADJ	noble
orgueil	NOM	orgueil
armer	VER:infi	armer
votre	DET:POS	votre
courage	NOM	courage
.	SENT	.
Moi	PRO:PER	moi
-même	ADJ	même
de	PRP	de
l'	DET:ART	le
ingrat	NOM	ingrat
approuvant	VER:ppre	approuver
le	DET:ART	le
dessein	NOM	dessein
,	PUN	,
Je	PRO:PER	je
vous	PRO:PER	vous
l'	PRO:PER	la|le
ai	VER:pres	avoir
dans	PRP	dans
Argos	NAM	Argos
présenté	VER:pper	présenter
de	PRP	de
ma	DET:POS	mon
main	NOM	main
;	PUN	;
Et	VER:ppre	Et
mon	DET:POS	mon
choix	NOM	choix
que	PRO:REL	que
flattait	VER:impf	flatter
le	DET:ART	le
bruit	NOM	bruit
de	PRP	de
sa	DET:POS	son
noblesse	NOM	noblesse
Vous	NAM	Vous
donnait	VER:impf	donner
avec	PRP	avec
joie	NOM	joie
au	PRP:det	au
fils	NOM	fil|fils
d'	PRP	de
une	DET:ART	un
déesse	NOM	déesse
.	SENT	.
Mais	KON	mais
puisque	KON	puisque
désormais	ADV	désormais
son	DET:POS	son
lâche	ADJ	lâche
repentir	NOM	repentir
Dément	VER:pres	démentir
le	DET:ART	le
sang	NOM	sang
des	PRP:det	du
dieux	NOM	dieu
,	PUN	,
dont	PRO:REL	dont
on	PRO:PER	on
le	PRO:PER	le
fait	VER:pres	faire
sortir	VER:infi	sortir
,	PUN	,
Ma	VER:simp	Ma
fille	NOM	fille
,	PUN	,
c'	PRO:DEM	ce
est	VER:pres	être
à	PRP	à
nous	PRO:PER	nous
de	PRP	de
montrer	VER:infi	montrer
qui	PRO:REL	qui
nous	PRO:PER	nous
sommes	VER:pres	sommer|être
,	PUN	,
Et	NOM	Et
de	PRP	de
ne	ADV	ne
voir	VER:infi	voir
en	PRP	en
lui	PRO:PER	lui
que	KON	que
le	DET:ART	le
dernier	NOM	dernier
des	PRP:det	du
hommes	NOM	homme
.	SENT	.
Lui	PRO:PER	lui
ferons-nous	NOM	ferons-nous
penser	VER:infi	penser
par	PRP	par
un	DET:ART	un
plus	ADV	plus
long	ADJ	long
séjour	NOM	séjour
,	PUN	,
Que	VER:ppre	Que
vos	DET:POS	votre
voeux	NOM	vœu
de	PRP	de
son	DET:POS	son
coeur	NOM	cœur
attendent	VER:pres	attendre
le	DET:ART	le
retour	NOM	retour
?	SENT	?
Rompons	VER:pres	rompre
avec	PRP	avec
plaisir	NOM	plaisir
un	DET:ART	un
hymen	NOM	hymen
qu'	PRO:REL	que
il	PRO:PER	il
diffère	VER:pres	différer
.	SENT	.
J'	PRO:PER	je
ai	VER:pres	avoir
fait	VER:pper	faire
de	PRP	de
mon	DET:POS	mon
dessein	NOM	dessein
avertir	VER:infi	avertir
votre	DET:POS	votre
père	NOM	père
.	SENT	.
Je	PRO:PER	je
ne	ADV	ne
l'	PRO:PER	la|le
attends	VER:pres	attendre
ici	ADV	ici
que	KON	que
pour	KON	pour
m'	PRO:PER	me
en	PRO:PER	en
séparer	VER:infi	séparer
,	PUN	,
Et	NOM	Et
pour	PRP	pour
ce	PRO:DEM	ce
prompt	ADJ	prompt
départ	NOM	départ
je	PRO:PER	je
vais	VER:pres	aller
tout	ADV	tout
préparer	VER:infi	préparer
.	SENT	.
À	PRP	à
Ériphile	NOM	Ériphile
.	SENT	.
Je	PRO:PER	je
ne	ADV	ne
vous	PRO:PER	vous
presse	VER:pres	presser
point	ADV	point
,	PUN	,
Madame	NAM	Madame
,	PUN	,
de	PRP	de
nous	PRO:PER	nous
suivre	VER:infi	suivre
.	SENT	.
En	PRP	en
de	PRP	de
plus	ADV	plus
chères	ADJ	cher
mains	NOM	main
ma	DET:POS	mon
retraite	NOM	retraite
vous	PRO:PER	vous
livre	VER:pres	livrer
.	SENT	.
De	PRP	de
vos	DET:POS	votre
desseins	NOM	dessein
secrets	ADJ	secret
on	PRO:PER	on
