Oui	INT	oui
votre	DET:POS	votre
aveu	NOM	aveu
.	SENT	.
Des	PRP:det	du
mouvements	NOM	mouvement
du	PRP:det	du
coeur	NOM	cœur
le	DET:ART	le
temps	NOM	temps
seul	ADJ	seul
est	VER:pres	être
le	DET:ART	le
maître	NOM	maître
Lorsqu'	ADJ	Lorsqu'
il	PRO:PER	il
s'	PRO:PER	se
ouvre	VER:pres	ouvrer|ouvrir
à	PRP	à
l'	DET:ART	le
Amour	NAM	Amour
c'	PRO:DEM	ce
est	VER:pres	être
lui	PRO:PER	lui
qui	PRO:REL	qui
l'	DET:ART	le
y	PRO:PER	y
fait	VER:pres	faire
naître	VER:infi	naître
,	PUN	,
Et	VER:infi	Et
ce	PRO:DEM	ce
que	PRO:REL	que
précipite	VER:pres	précipiter
un	DET:ART	un
pouvoir	NOM	pouvoir
trop	ADV	trop
pressant	ADJ	pressant
,	PUN	,
N'	NAM	N'
est	VER:pres	être
qu'	KON	que
un	DET:ART	un
Monstre	NAM	Monstre
sans	PRP	sans
forme	NOM	forme
,	PUN	,
et	KON	et
qui	PRO:REL	qui
meurt	VER:pres	mourir
en	PRP	en
naissant	VER:ppre	naître
,	PUN	,
Je	PRO:PER	je
vous	PRO:PER	vous
l'	PRO:PER	la|le
ai	VER:pres	avoir
dit	VER:pper	dire
,	PUN	,
Seigneur	NAM	Seigneur
.	SENT	.
À	PRP	à
vous	PRO:PER	vous
parler	VER:infi	parler
sans	PRP	sans
feinte	NOM	feinte
,	PUN	,
Ce	VER:simp	Ce
grand	ADJ	grand
pouvoir	NOM	pouvoir
du	PRP:det	du
temps	NOM	temps
affaiblit	VER:pres	affaiblir
peu	ADV	peu
ma	DET:POS	mon
crainte	NOM	crainte
;	PUN	;
Non	NAM	Non
que	KON	que
sur	PRP	sur
le	DET:ART	le
secours	NOM	secours
que	PRO:REL	que
vous	PRO:PER	vous
m'	PRO:PER	me
en	PRO:PER	en
promettez	VER:pres	promettre
Mes	VER:pper	Mes
voeux	NOM	vœu
de	PRP	de
quelque	PRO:IND	quelque
espoir	NOM	espoir
ne	ADV	ne
soient	VER:subp	être
encor	ADV	encor
flattés	VER:pper	flatter
;	PUN	;
Mais	NAM	Mais
s'	KON	si
il	PRO:PER	il
se	PRO:PER	se
peut	VER:pres	pouvoir
qu'	KON	que
enfin	ADV	enfin
ma	DET:POS	mon
main	NOM	main
vous	PRO:PER	vous
doive	VER:subp	devoir
plaire	VER:infi	plaire
Jusque	NAM	Jusque
-là	ADV	là
pour	PRP	pour
Pyrrhus	NAM	Pyrrhus
il	PRO:PER	il
est	VER:pres	être
bon	ADJ	bon
qu'	PRO:REL	que
on	PRO:PER	on
diffère	VER:pres	différer
,	PUN	,
Et	NOM	Et
qu'	KON	que
en	PRP	en
un	DET:ART	un
même	ADJ	même
jour	NOM	jour
l'	DET:ART	le
Épire	NOM	Épire
ait	VER:subp	avoir
la	DET:ART	le
douceur	NOM	douceur
De	VER:futu	De
voir	VER:infi	voir
monter	VER:infi	monter
au	PRP:det	au
trône	NOM	trône
,	PUN	,
et	KON	et
le	DET:ART	le
frère	NOM	frère
,	PUN	,
et	KON	et
la	DET:ART	le
soeur	NOM	sœur
.	SENT	.
Quoi	PRO	quoi
,	PUN	,
vous	PRO:PER	vous
reculeriez	VER:cond	reculer
ce	PRO:DEM	ce
glorieux	ADJ	glorieux
partage	NOM	partage
,	PUN	,
Où	ABR	Où
la	DET:ART	le
foi	NOM	foi
des	PRP:det	du
traités	NOM	traité
,	PUN	,
où	PRO:REL	où
l'	DET:ART	le
honneur	NOM	honneur
vous	PRO:PER	vous
engage	VER:pres	engager
?	SENT	?
Que	PRO:REL	que
dirait	VER:cond	dire
Glaucias	NAM	Glaucias
qui	PRO:REL	qui
forcé	VER:pper	forcer
d'	PRP	de
éclater	VER:infi	éclater
...	PUN	...
C'	NAM	C'
est	VER:pres	être
un	DET:ART	un
trop	ADV	trop
faible	ADJ	faible
éclat	NOM	éclat
pour	KON	pour
en	PRP	en
rien	ADV	rien
redouter	VER:infi	redouter
.	SENT	.
Qu'	KON	que
a-t-il	ADJ	a-t-il
pu	VER:pper	pouvoir
contre	PRP	contre
nous	PRO:PER	nous
par	PRP	par
cette	PRO:DEM	ce
longue	ADJ	longue
guerre	NOM	guerre
Dont	NAM	Dont
cent	NUM	cent
fois	NOM	foi|fois
le	DET:ART	le
malheur	NOM	malheur
a	VER:pres	avoir
désolé	VER:pper	désoler
sa	DET:POS	son
terre	NOM	terre
?	SENT	?
Il	PRO:PER	il
m'	PRO:PER	me
a	VER:pres	avoir
livré	VER:pper	livrer
Pyrrhus	NAM	Pyrrhus
,	PUN	,
je	PRO:PER	je
le	PRO:PER	le
tiens	VER:pres	tenir
,	PUN	,
je	PRO:PER	je
suis	VER:pres	suivre|être
Roi	NAM	Roi
,	PUN	,
Et	NOM	Et
du	PRP:det	du
reste	NOM	reste
,	PUN	,
mon	DET:POS	mon
coeur	NOM	cœur
n'	ADV	ne
en	PRO:PER	en
doit	VER:pres	devoir
compte	NOM	compte
qu'	KON	que
à	PRP	à
moi	PRO:PER	moi
.	SENT	.
Donc	ADV	donc
en	PRP	en
traitant	VER:ppre	traiter
la	DET:ART	le
Paix	NOM	paix
vous	PRO:PER	vous
voulez	VER:pres	vouloir
qu'	KON	que
on	PRO:PER	on
soupçonne	VER:pres	soupçonner
Que	VER:pper	Que
mon	DET:POS	mon
ambition	NOM	ambition
s'	PRO:PER	se
assurait	VER:impf	assurer
la	DET:ART	le
Couronne	NAM	Couronne
,	PUN	,
Et	NAM	Et
qu'	KON	que
aux	PRP:det	au
lois	NOM	loi
de	PRP	de
Pyrrhus	NAM	Pyrrhus
honteuse	ADJ	honteux
d'	PRP	de
obéir	VER:infi	obéir
,	PUN	,
Je	PRO:PER	je
n'	ADV	ne
ai	VER:pres	avoir
pris	VER:pper	prendre
cet	PRO:DEM	ce
emploi	NOM	emploi
qu'	KON	que
afin	KON	afin
de	PRP	de
le	PRO:PER	le
trahir	VER:infi	trahir
?	SENT	?
Que	ADV	que
sachant	VER:ppre	savoir
qu'	ADV	qu'
en	PRP	en
vos	DET:POS	votre
mains	NOM	main
il	PRO:PER	il
avait	VER:impf	avoir
tout	ADV	tout
à	PRP	à
craindre	VER:infi	craindre
,	PUN	,
Exprès	NAM	Exprès
à	PRP	à
se	PRO:PER	se
livrer	VER:infi	livrer
j'	PRO:PER	je
ai	VER:pres	avoir
voulu	VER:pper	vouloir
la	DET:ART	le
contraindre	VER:infi	contraindre
?	SENT	?
Que	KON	que
tout	PRO:IND	tout
ce	PRO:DEM	ce
grand	ADJ	grand
espoir	NOM	espoir
dont	PRO:REL	dont
j'	PRO:PER	je
osai	VER:simp	oser
le	PRO:PER	le
flatter	VER:infi	flatter
...	PUN	...
Pourquoi	NOM	pourquoi
craindre	VER:infi	craindre
un	DET:ART	un
soupçon	NOM	soupçon
que	PRO:REL	que
l'	DET:ART	le
on	PRO:PER	on
peut	VER:pres	pouvoir
éviter	VER:infi	éviter
?	SENT	?
Qu'	KON	que
aujourd'hui	ADV	aujourd'hui
votre	DET:POS	votre
main	NOM	main
à	PRP	à
mon	DET:POS	mon
amour	NOM	amour
se	PRO:PER	se
donne	VER:pres	donner
,	PUN	,
Et	NOM	Et
Pyrrhus	NAM	Pyrrhus
aussitôt	ADV	aussitôt
partage	VER:pres	partager
ma	DET:POS	mon
Couronne	NAM	Couronne
.	SENT	.
C'	PRO:DEM	ce
est	VER:pres	être
à	PRP	à
vous	PRO:PER	vous
seul	NOM	seul
à	PRP	à
rompre	VER:infi	rompre
,	PUN	,
ou	KON	ou
tenir	VER:infi	tenir
le	DET:ART	le
traité	NOM	traité
.	SENT	.
C'	PRO:DEM	ce
est	VER:pres	être
donc	ADV	donc
là	ADV	là
cette	PRO:DEM	ce
foi	NOM	foi
,	PUN	,
cette	PRO:DEM	ce
sincérité	NOM	sincérité
?	SENT	?
Que	KON	que
tout	PRO:IND	tout
votre	DET:POS	votre
courroux	NOM	courroux
contre	PRP	contre
moi	PRO:PER	moi
se	PRO:PER	se
déploie	VER:pres	déployer
,	PUN	,
Pour	NAM	Pour
tirer	VER:infi	tirer
votre	DET:POS	votre
aveu	NOM	aveu
je	PRO:PER	je
n'	ADV	ne
ai	VER:pres	avoir
que	KON	que
cette	PRO:DEM	ce
voie	NOM	voie
,	PUN	,
Et	VER:ppre	Et
mes	DET:POS	mon
respects	NOM	respect
en	PRP	en
vain	ADJ	vain
croiraient	VER:cond	croire
vous	PRO:PER	vous
l'	PRO:PER	la|le
arracher	VER:infi	arracher
,	PUN	,
Si	VER:infi	Si
l'	DET:ART	le
intérêt	NOM	intérêt
d'	PRP	de
un	DET:ART	un
frère	NOM	frère
a	VER:pres	avoir
peine	NOM	peine
à	PRP	à
vous	PRO:PER	vous
toucher	VER:infi	toucher
,	PUN	,
Vos	NOM	Vos
outrageants	ADJ	outrageant
refus	NOM	refus
n'	ADV	ne
ont	VER:pres	avoir
plus	ADV	plus
lieu	NOM	lieu
de	PRP	de
paraître	VER:infi	paraître
,	PUN	,
Vous	NAM	Vous
me	PRO:PER	me
nommiez	VER:impf	nommer
tyran	NOM	tyran
,	PUN	,
et	KON	et
j'	PRO:PER	je
ai	VER:pres	avoir
cessé	VER:pper	cesser
de	PRP	de
l'	PRO:PER	la|le
être	VER:infi	être
,	PUN	,
Le	DET:ART	le
sang	NOM	sang
d'	PRP	de
AEacidès	NAM	AEacidès
par	PRP	par
moi	PRO:PER	moi
ne	ADV	ne
régnait	VER:impf	régner
plus	ADV	plus
,	PUN	,
J'	NAM	J'
en	PRO:PER	en
usurpais	VER:impf	usurper
le	DET:ART	le
trône	NOM	trône
,	PUN	,
et	KON	et
j'	PRO:PER	je
y	PRO:PER	y
remets	VER:pres	remettre
Pyrrhus	NAM	Pyrrhus
.	SENT	.
Après	PRP	après
ce	PRO:DEM	ce
grand	ADJ	grand
effort	NOM	effort
je	PRO:PER	je
vous	PRO:PER	vous
entends	VER:pres	entendre
,	PUN	,
Madame	NAM	Madame
,	PUN	,
Quand	NAM	Quand
au	PRP:det	au
secours	NOM	secours
du	PRP:det	du
temps	NOM	temps
vous	PRO:PER	vous
remettez	VER:pres	remettre
ma	DET:POS	mon
flamme	NOM	flamme
,	PUN	,
Et	NAM	Et
connais	VER:pres	connaître
trop	ADV	trop
qu'	KON	que
en	PRP	en
vain	ADJ	vain
j'	PRO:PER	je
ai	VER:pres	avoir
cru	VER:pper	croire
voir	VER:infi	voir
quelque	PRO:IND	quelque
jour	NOM	jour
À	PRP	à
me	PRO:PER	me
rendre	VER:infi	rendre
par	PRP	par
là	ADV	là
digne	ADJ	digne
de	PRP	de
votre	DET:POS	votre
amour	NOM	amour
.	SENT	.
Aussi	ADV	aussi
mon	DET:POS	mon
triste	ADJ	triste
espoir	NOM	espoir
n'	ADV	ne
a	VER:pres	avoir
plus	ADV	plus
rien	ADV	rien
à	PRP	à
résoudre	VER:infi	résoudre
,	PUN	,
Votre	NAM	Votre
réponse	NOM	réponse
encor	ADV	encor
suspend	VER:pres	suspendre
l'	DET:ART	le
éclat	NOM	éclat
du	PRP:det	du
foudre	NOM	foudre
,	PUN	,
Vous	NAM	Vous
pouvez	VER:pres	pouvoir
l'	PRO:PER	la|le
arrêter	VER:infi	arrêter
,	PUN	,
mais	KON	mais
quels	PRO:REL	quel
qu'	KON	que
en	PRO:PER	en
soient	VER:subp	être
les	DET:ART	le
coups	NOM	coup
,	PUN	,
S'	NAM	S'
ils	PRO:PER	il
accablent	VER:pres	accabler
Pyrrhus	NAM	Pyrrhus
,	PUN	,
n'	ADV	ne
en	PRP	en
accuser	VER:infi	accuser
que	KON	que
vous	PRO:PER	vous
.	SENT	.
Va	VER:pres	aller
,	PUN	,
lâche	ADJ	lâche
,	PUN	,
ne	ADV	ne
crois	VER:pres	croire
pas	ADV	pas
pour	PRP	pour
rétablir	VER:infi	rétablir
ce	PRO:DEM	ce
frère	NOM	frère
Être	VER:subp	Être
digne	ADJ	digne
du	PRP:det	du
bien	ADV	bien
que	KON	que
ton	DET:POS	ton
amour	NOM	amour
espère	VER:pres	espérer
.	SENT	.
Si	KON	si
le	DET:ART	le
nom	NOM	nom
de	PRP	de
tyran	NOM	tyran
t'	PRO:PER	te
a	VER:pres	avoir
donné	VER:pper	donner
quelque	PRO:IND	quelque
effroi	NOM	effroi
,	PUN	,
Tu	VER:simp	Tu
ne	ADV	ne
l'	PRO:PER	la|le
es	VER:pres	être
plus	ADV	plus
pour	PRP	pour
lui	PRO:PER	lui
,	PUN	,
mais	KON	mais
l'	PRO:PER	la|le
es	VER:pres	être
-tu	PRO:PER	tu
moins	ADV	moins
pour	PRP	pour
moi	PRO:PER	moi
?	SENT	?
Ce	PRO:DEM	ce
coeur	NOM	cœur
que	KON	que
ton	DET:POS	ton
pouvoir	NOM	pouvoir
s'	PRO:PER	se
efforce	VER:pres	efforcer
de	PRP	de
surprendre	VER:infi	surprendre
N'	NAM	N'
est	VER:pres	être
pas	ADV	pas
d'	PRP	de
un	DET:ART	un
moindre	ADJ	moindre
prix	NOM	prix
qu'	KON	que
un	DET:ART	un
Sceptre	NOM	sceptre
qu'	PRO:REL	que
il	PRO:PER	il
faut	VER:pres	falloir
rendre	VER:infi	rendre
.	SENT	.
Ainsi	ADV	ainsi
toujours	ADV	toujours
tyran	NOM	tyran
,	PUN	,
toujours	ADV	toujours
Usurpateur	ADJ	Usurpateur
...	PUN	...
La	DET:ART	le
tyrannie	NOM	tyrannie
est	VER:pres	être
noble	ADJ	noble
à	PRP	à
s'	PRO:PER	se
acquérir	VER:infi	acquérir
un	DET:ART	un
coeur	NOM	cœur
.	SENT	.
C'	PRO:DEM	ce
est	VER:pres	être
ce	PRO:DEM	ce
prix	NOM	prix
éclatant	ADJ	éclatant
que	PRO:REL	que
je	PRO:PER	je
connais	VER:pres	connaître
au	PRP:det	au
vôtre	PRO:POS	vôtre
Qui	VER:pper	Qui
m'	PRO:PER	me
en	PRO:PER	en
fait	VER:pres	faire
préférer	VER:infi	préférer
la	DET:ART	le
conquête	NOM	conquête
à	PRP	à
toute	PRO:IND	tout
autre	ADJ	autre
,	PUN	,
Celle	NAM	Celle
du	PRP:det	du
Monde	NAM	Monde
entier	ADJ	entier
m'	PRO:PER	me
offrirait	VER:cond	offrir
moins	ADV	moins
d'	PRP	de
appas	NOM	appas
,	PUN	,
Et	NOM	Et
pour	PRP	pour
m'	PRO:PER	me
expliquer	VER:infi	expliquer
mieux	ADV	mieux
si	KON	si
l'	PRO:PER	la|le
on	PRO:PER	on
ne	ADV	ne
m'	PRO:PER	me
entend	VER:pres	entendre
pas	ADV	pas
,	PUN	,
Il	NOM	Il
ne	ADV	ne
vous	PRO:PER	vous
reste	VER:pres	rester
plus	ADV	plus
que	KON	que
ce	PRO:DEM	ce
seul	ADJ	seul
choix	NOM	choix
à	PRP	à
faire	VER:infi	faire
,	PUN	,
Ou	VER:simp	Ou
recevoir	VER:infi	recevoir
ma	DET:POS	mon
main	NOM	main
,	PUN	,
ou	KON	ou
voir	VER:infi	voir
périr	VER:infi	périr
un	DET:ART	un
frère	NOM	frère
.	SENT	.
Prononcez	VER:pres	prononcer
,	PUN	,
vos	DET:POS	votre
refus	NOM	refus
sont	VER:pres	être
l'	DET:ART	le
arrêt	NOM	arrêt
de	PRP	de
sa	DET:POS	son
mort	NOM	mort
.	SENT	.
Dieux	NOM	Dieu
,	PUN	,
à	PRP	à
quelles	PRO:REL	quel
rigueurs	NOM	rigueur
réserviez	VER:impf	réserver
-vous	PRO:PER	vous
son	DET:POS	son
sort	NOM	sort
?	SENT	?
C'	PRO:DEM	ce
était	VER:impf	être
peu	ADV	peu
qu'	KON	que
un	DET:ART	un
tyran	NOM	tyran
lui	PRO:PER	lui
volât	VER:subi	voler
sa	DET:POS	son
Couronne	NAM	Couronne
,	PUN	,
Il	NAM	Il
faut	VER:pres	falloir
que	KON	que
de	PRP	de
son	DET:POS	son
sang	NOM	sang
le	DET:ART	le
Parricide	NOM	parricide
ordonne	VER:pres	ordonner
,	PUN	,
Et	NOM	Et
qu'	KON	que
en	PRP	en
le	PRO:PER	le
répandant	VER:ppre	répandre
il	PRO:PER	il
fasse	VER:subp	faire
soupçonner	VER:infi	soupçonner
...	PUN	...
Par	NAM	Par
ces	PRO:DEM	ce
mots	NOM	mot
odieux	ADJ	odieux
cherchez	VER:pres	chercher
à	PRP	à
m'	PRO:PER	me
étonner	VER:infi	étonner
.	SENT	.
Si	KON	si
l'	DET:ART	le
ardeur	NOM	ardeur
de	PRP	de
mon	DET:POS	mon
feu	NOM	feu
,	PUN	,
si	KON	si
l'	DET:ART	le
excès	NOM	excès
de	PRP	de
ma	DET:POS	mon
peine	NOM	peine
Doit	VER:pres	devoir
n'	ADV	ne
obtenir	VER:infi	obtenir
de	PRP	de
vous	PRO:PER	vous
que	ADV	que
mépris	VER:pper	méprendre
et	KON	et
que	KON	que
haine	NOM	haine
,	PUN	,
Par	NAM	Par
tout	PRO:IND	tout
ce	PRO:DEM	ce
que	PRO:REL	que
produit	VER:pres	produire
une	DET:ART	un
juste	ADJ	juste
fureur	NOM	fureur
,	PUN	,
Il	VER:subi	Il
m'	PRO:PER	me
importera	VER:futu	importer
peu	ADV	peu
d'	PRP	de
en	PRO:PER	en
mériter	VER:infi	mériter
l'	DET:ART	le
horreur	NOM	horreur
.	SENT	.
Et	KON	et
bien	ADV	bien
,	PUN	,
mérite	VER:pres	mériter
-la	PRO:PER	la
cette	PRO:DEM	ce
horreur	NOM	horreur
qui	PRO:REL	qui
sans	PRP	sans
cesse	NOM	cesse
Te	NAM	Te
va	VER:pres	aller
donner	VER:infi	donner
à	PRP	à
craindre	VER:infi	craindre
une	DET:ART	un
main	NOM	main
vengeresse	ADJ	vengeur
,	PUN	,
Ou	VER:pper	Ou
pour	PRP	pour
t'	PRO:PER	te
en	PRP	en
épargner	VER:infi	épargner
l'	DET:ART	le
importune	ADJ	importun
frayeur	NOM	frayeur
,	PUN	,
Au	VER:simp	Au
frère	NOM	frère
que	PRO:REL	que
tu	PRO:PER	tu
perds	VER:pres	perdre
ose	VER:pres	oser
joindre	VER:infi	joindre
la	DET:ART	le
soeur	NOM	sœur
.	SENT	.
Après	PRP	après
des	PRP:det	du
sentiments	NOM	sentiment
si	ADV	si
lâches	ADJ	lâche
,	PUN	,
si	ADV	si
barbares	ADJ	barbare
,	PUN	,
Je	PRO:PER	je
puis	ADV	puis
me	PRO:PER	me
déclarer	VER:infi	déclarer
comme	KON	comme
tu	PRO:PER	tu
te	PRO:PER	te
déclares	VER:pres	déclarer
,	PUN	,
Et	VER:simp	Et
laisser	VER:infi	laisser
tout	ADV	tout
périr	VER:infi	périr
plutôt	ADV	plutôt
que	KON	que
me	PRO:PER	me
forcer	VER:infi	forcer
À	PRP	à
l'	DET:ART	le
hymen	NOM	hymen
que	KON	que
tes	DET:POS	ton
feux	NOM	feu
s'	PRO:PER	se
obstinent	VER:pres	obstiner
à	PRP	à
presser	VER:infi	presser
.	SENT	.
Sus	ADV	sus
donc	ADV	donc
,	PUN	,
parjure	ADJ	parjure
,	PUN	,
immole	VER:pres	immoler
à	PRP	à
ta	DET:POS	ton
jalouse	ADJ	jaloux
rage	NOM	rage
Ce	NAM	Ce
qui	PRO:REL	qui
reste	VER:pres	rester
d'	PRP	de
un	DET:ART	un
sang	NOM	sang
à	PRP	à
qui	PRO:REL	qui
tu	PRO:PER	tu
dois	VER:pres	devoir
hommage	NOM	hommage
,	PUN	,
Et	NAM	Et
tâche	VER:pres	tâcher
à	PRP	à
mériter	VER:infi	mériter
par	PRP	par
ce	PRO:DEM	ce
sanglant	ADJ	sanglant
effet	NOM	effet
L'	DET:ART	le
abominable	ADJ	abominable
honneur	NOM	honneur
d'	PRP	de
être	VER:infi	être
un	DET:ART	un
tyran	NOM	tyran
parfait	ADJ	parfait
.	SENT	.
Je	PRO:PER	je
n'	ADV	ne
y	PRO:PER	y
mets	VER:pres	mettre
point	ADV	point
d'	PRP	de
obstacle	NOM	obstacle
,	PUN	,
et	KON	et
s'	PRO:PER	se
il	PRO:PER	il
faut	VER:pres	falloir
te	PRO:PER	te
le	PRO:PER	le
dire	VER:infi	dire
,	PUN	,
Ce	VER:infi	Ce
frère	NOM	frère
contre	PRP	contre
qui	PRO:REL	qui
ta	DET:POS	ton
trahison	NOM	trahison
conspire	VER:pres	conspirer
,	PUN	,
Redoutera	VER:futu	redouter
bien	ADV	bien
moins	ADV	moins
le	DET:ART	le
plus	ADV	plus
affreux	ADJ	affreux
trépas	NOM	trépas
Que	VER:subi	Que
la	DET:ART	le
secrète	ADJ	secret
horreur	NOM	horreur
de	PRP	de
me	PRO:PER	me
voir	VER:infi	voir
dans	PRP	dans
tes	DET:POS	ton
bras	NOM	bras
.	SENT	.
Prononce	VER:pres	prononcer
là-dessus	ADV	là-dessus
,	PUN	,
tu	PRO:PER	tu
vois	VER:pres	voir
toute	PRO:IND	tout
mon	DET:POS	mon
âme	NOM	âme
.	SENT	.
Ah	INT	ah
,	PUN	,
je	PRO:PER	je
l'	PRO:PER	la|le
avais	VER:impf	avoir
bien	ADV	bien
cru	VER:pper	croire
qu'	KON	que
on	PRO:PER	on
trahissait	VER:impf	trahir
ma	DET:POS	mon
flamme	NOM	flamme
,	PUN	,
Et	NOM	Et
que	KON	que
l'	DET:ART	le
ingrat	ADJ	ingrat
Pyrrhus	NAM	Pyrrhus
qu'	PRO:REL	que
intéressait	VER:impf	intéresser
ma	DET:POS	mon
foi	NOM	foi
,	PUN	,
Quand	NAM	Quand
je	PRO:PER	je
fais	VER:pres	faire
tout	ADV	tout
pour	PRP	pour
lui	PRO:PER	lui
,	PUN	,
ne	ADV	ne
faisait	VER:impf	faire
rien	ADV	rien
pour	PRP	pour
moi	PRO:PER	moi
.	SENT	.
Il	PRO:PER	il
faut	VER:pres	falloir
vous	PRO:PER	vous
satisfaire	VER:infi	satisfaire
,	PUN	,
et	KON	et
puisque	KON	puisque
enfin	ADV	enfin
sans	PRP	sans
cesse	NOM	cesse
Votre	NAM	Votre
haine	NOM	haine
avec	PRP	avec
soin	NOM	soin
repousse	VER:pres	repousser
ma	DET:POS	mon
tendresse	NOM	tendresse
,	PUN	,
J'	NAM	J'
atteste	VER:pres	attester
tous	PRO:IND	tout
les	DET:ART	le
Dieux	NOM	Dieu
qu'	KON	que
avant	PRP	avant
la	DET:ART	le
fin	NOM	fin
du	PRP:det	du
jour	NOM	jour
Son	VER:cond	Son
sang	NOM	sang
achèvera	VER:futu	achever
d'	PRP	de
éteindre	VER:infi	éteindre
mon	DET:POS	mon
amour	NOM	amour
.	SENT	.
Holà	ABR	Holà
,	PUN	,
Gardes	NAM	Gardes
,	PUN	,
à	PRP	à
moi	PRO:PER	moi
.	SENT	.
Seigneur	NAM	Seigneur
,	PUN	,
qu'	PRO:REL	que
allez	VER:pres	aller
-vous	PRO:PER	vous
faire	VER:infi	faire
?	SENT	?
Songez	VER:pres	songer
...	PUN	...
Ne	NAM	Ne
me	PRO:PER	me
dis	VER:pres	dire
rien	ADV	rien
si	KON	si
tu	PRO:PER	tu
crains	VER:pres	craindre
ma	DET:POS	mon
colère	NOM	colère
,	PUN	,
Il	NOM	Il
mourra	VER:futu	mourir
,	PUN	,
c'	PRO:DEM	ce
en	PRO:PER	en
est	VER:pres	être
fait	VER:pper	faire
,	PUN	,
l'	DET:ART	le
arrêt	NOM	arrêt
est	VER:pres	être
prononcé	VER:pper	prononcer
.	SENT	.
Seigneur	NOM	seigneur
,	PUN	,
d'	PRP	de
un	DET:ART	un
vif	ADJ	vif
courroux	NOM	courroux
je	PRO:PER	je
vous	PRO:PER	vous
trouve	VER:pres	trouver
pressé	VER:pper	presser
.	SENT	.
Puis	ADV	puis
-je	PRO:PER	je
vous	PRO:PER	vous
demander	VER:infi	demander
quel	PRO:REL	quel
sujet	ADJ	sujet
le	PRO:PER	le
fait	VER:pres	faire
naître	VER:infi	naître
?	SENT	?
Le	DET:ART	le
refus	NOM	refus
d'	PRP	de
une	DET:ART	un
Ingrate	NAM	Ingrate
,	PUN	,
et	KON	et
le	DET:ART	le
mépris	NOM	mépris
d'	PRP	de
un	DET:ART	un
traître	NOM	traître
.	SENT	.
Mais	KON	mais
enfin	ADV	enfin
il	PRO:PER	il
est	VER:pres	être
temps	NOM	temps
que	KON	que
je	PRO:PER	je
n'	ADV	ne
en	PRO:PER	en
souffre	VER:pres	souffrir
plus	ADV	plus
;	PUN	;
Allez	NAM	Allez
,	PUN	,
Pélopidas	NAM	Pélopidas
,	PUN	,
qu'	PRO:REL	que
on	PRO:PER	on
arrête	VER:pres	arrêter
Pyrrhus	NAM	Pyrrhus
.	SENT	.
Pyrrhus	NAM	Pyrrhus
?	SENT	?
Allez	VER:pres	aller
,	PUN	,
vous	PRO:PER	vous
dis	VER:pres	dire
-je	PRO:PER	je
,	PUN	,
et	KON	et
que	PRO:REL	que
l'	DET:ART	le
on	PRO:PER	on
m'	PRO:PER	me
en	PRO:PER	en
réponde	VER:subp	répondre
.	SENT	.
Seigneur	NOM	seigneur
,	PUN	,
si	KON	si
l'	DET:ART	le
équité	NOM	équité
dans	PRP	dans
un	DET:ART	un
grand	ADJ	grand
Prince	NAM	Prince
abonde	VER:pres	abonder
,	PUN	,
Vous	NAM	Vous
pardonnerez	VER:futu	pardonner
-vous	PRO:PER	vous
l'	DET:ART	le
injurieux	ADJ	injurieux
éclat	NOM	éclat
Que	NAM	Que
va	VER:pres	aller
faire	VER:infi	faire
partout	ADV	partout
un	DET:ART	un
pareil	ADJ	pareil
attentat	NOM	attentat
?	SENT	?
Violer	VER:infi	violer
un	DET:ART	un
traité	NOM	traité
dont	PRO:REL	dont
votre	DET:POS	votre
foi	NOM	foi
reçue	ADJ	reçu
...	PUN	...
Ton	VER:simp	Ton
zèle	NOM	zèle
pour	PRP	pour
ma	DET:POS	mon
gloire	NOM	gloire
en	PRO:PER	en
craint	VER:pres	craindre
en	PRP	en
vain	ADJ	vain
l'	DET:ART	le
issue	NOM	issue
,	PUN	,
Aux	VER:simp	Aux
lois	NOM	loi
de	PRP	de
ce	PRO:DEM	ce
traité	NOM	traité
je	PRO:PER	je
suis	VER:pres	suivre|être
prêt	ADJ	prêt
d'	PRP	de
obéir	VER:infi	obéir
,	PUN	,
Et	NAM	Et
préviens	VER:pres	prévenir
seulement	ADV	seulement
qui	PRO:REL	qui
cherche	VER:pres	chercher
à	PRP	à
me	PRO:PER	me
trahir	VER:infi	trahir
.	SENT	.
Seigneur	NAM	Seigneur
,	PUN	,
qu'	PRO:REL	que
a	VER:pres	avoir
fait	VER:pper	faire
Pyrrhus	NAM	Pyrrhus
dont	PRO:REL	dont
la	DET:ART	le
secrète	ADJ	secret
audace	NOM	audace
D'	ADJ	D'
un	DET:ART	un
ordre	NOM	ordre
si	ADV	si
cruel	ADJ	cruel
mérite	VER:pres	mériter
la	DET:ART	le
disgrâce	NOM	disgrâce
?	SENT	?
Quels	PRO:REL	quel
sont	VER:pres	être
les	DET:ART	le
attentats	NOM	attentat
qu'	PRO:REL	que
il	PRO:PER	il
ose	VER:pres	oser
mettre	VER:infi	mettre
au	PRP:det	au
jour	NOM	jour
?	SENT	?
Il	PRO:PER	il
est	VER:pres	être
trop	ADV	trop
criminel	ADJ	criminel
s'	PRO:PER	se
il	PRO:PER	il
nuit	VER:pres	nuire
à	PRP	à
mon	DET:POS	mon
amour	NOM	amour
.	SENT	.
Ces	PRO:DEM	ce
longs	ADJ	long
et	KON	et
fiers	ADJ	fier
mépris	NOM	mépris
qui	PRO:REL	qui
m'	PRO:PER	me
ont	VER:pres	avoir
trop	ADV	trop
su	VER:pper	savoir
